filename,width,height,class,xmin,ymin,xmax,ymax
000579.jpg,500,332,person,315,123,389,259
000579.jpg,500,332,person,333,126,415,271
000583.jpg,500,276,person,233,29,319,81
000583.jpg,500,276,person,111,56,129,112
000583.jpg,500,276,person,132,54,152,94
000583.jpg,500,276,person,156,59,171,75
000586.jpg,375,500,person,104,334,141,454
000587.jpg,500,375,person,281,117,444,266
000587.jpg,500,375,person,209,153,328,269
000587.jpg,500,375,person,187,168,268,273
000587.jpg,500,375,person,23,151,212,375
000589.jpg,500,375,person,73,1,315,375
000589.jpg,500,375,person,54,127,97,268
000589.jpg,500,375,person,1,118,33,300
000591.jpg,500,333,person,2,192,32,265
000591.jpg,500,333,person,20,185,68,250
000591.jpg,500,333,person,48,190,76,252
000591.jpg,500,333,person,75,191,100,280
000591.jpg,500,333,person,108,179,143,250
000591.jpg,500,333,person,473,199,489,234
000594.jpg,500,321,person,158,64,486,317
000597.jpg,500,375,person,310,163,356,220
000597.jpg,500,375,person,459,168,497,208
000597.jpg,500,375,person,386,177,465,314
000602.jpg,500,333,person,270,105,500,333
000604.jpg,339,500,person,107,164,218,386
000606.jpg,500,375,person,351,71,500,269
000606.jpg,500,375,person,151,100,281,233
000606.jpg,500,375,person,178,68,210,117
000606.jpg,500,375,person,26,101,220,375
000607.jpg,500,333,person,174,114,275,286
000607.jpg,500,333,person,238,100,259,129
000607.jpg,500,333,person,75,68,98,122
000607.jpg,500,333,person,101,75,135,123
000607.jpg,500,333,person,106,49,133,109
000612.jpg,375,500,person,158,144,375,500
000612.jpg,375,500,person,1,110,195,500
000613.jpg,500,333,person,31,110,184,333
000613.jpg,500,333,person,87,110,181,257
000613.jpg,500,333,person,137,103,194,224
000613.jpg,500,333,person,174,91,238,190
000613.jpg,500,333,person,206,102,245,154
000613.jpg,500,333,person,131,39,173,127
000613.jpg,500,333,person,256,84,311,129
000613.jpg,500,333,person,335,87,369,104
000613.jpg,500,333,person,377,85,408,108
000613.jpg,500,333,person,455,97,489,137
000613.jpg,500,333,person,301,127,465,332
000613.jpg,500,333,person,335,103,445,197
000613.jpg,500,333,person,328,95,382,179
000613.jpg,500,333,person,329,100,357,153
000615.jpg,500,375,person,24,29,157,301
000615.jpg,500,375,person,336,37,489,263
000616.jpg,500,500,person,354,150,458,414
000617.jpg,500,375,person,353,1,500,239
000621.jpg,500,375,person,257,163,338,311
000621.jpg,500,375,person,146,50,245,359
000623.jpg,320,212,person,154,25,196,120
000624.jpg,500,333,person,317,66,343,101
000624.jpg,500,333,person,341,75,360,105
000624.jpg,500,333,person,390,61,407,87
000624.jpg,500,333,person,387,68,422,134
000624.jpg,500,333,person,430,77,459,140
000624.jpg,500,333,person,465,61,500,164
000624.jpg,500,333,person,3,57,91,265
000624.jpg,500,333,person,1,171,78,285
000625.jpg,500,375,person,395,209,486,294
000625.jpg,500,375,person,271,214,373,291
000625.jpg,500,375,person,270,274,372,334
000625.jpg,500,375,person,164,269,253,328
000625.jpg,500,375,person,171,204,263,278
000625.jpg,500,375,person,76,194,164,273
000625.jpg,500,375,person,76,273,162,326
000625.jpg,500,375,person,67,82,169,160
000625.jpg,500,375,person,64,16,162,96
000625.jpg,500,375,person,174,17,274,92
000625.jpg,500,375,person,172,85,283,184
000625.jpg,500,375,person,279,21,376,110
000625.jpg,500,375,person,283,94,418,183
000625.jpg,500,375,person,388,18,483,96
000625.jpg,500,375,person,389,88,500,183
000625.jpg,500,375,person,1,20,57,96
000625.jpg,500,375,person,3,84,115,178
000626.jpg,500,400,person,141,23,313,298
000628.jpg,500,392,person,320,247,348,301
000629.jpg,500,230,person,87,100,107,124
000630.jpg,500,375,person,266,158,408,298
000633.jpg,500,375,person,2,22,339,375
000634.jpg,500,375,person,214,156,231,186
000634.jpg,500,375,person,149,196,189,297
000638.jpg,375,500,person,52,303,324,500
000639.jpg,333,500,person,6,92,330,500
000641.jpg,500,375,person,138,121,285,299
000642.jpg,500,375,person,68,13,443,375
000643.jpg,500,375,person,161,112,251,375
000643.jpg,500,375,person,250,157,339,375
000644.jpg,500,375,person,219,114,328,213
000648.jpg,500,333,person,394,199,404,223
000648.jpg,500,333,person,424,199,436,220
000648.jpg,500,333,person,434,196,444,220
000648.jpg,500,333,person,443,195,452,220
000649.jpg,500,374,person,337,167,368,212
000652.jpg,500,375,person,125,18,392,375
000652.jpg,500,375,person,40,64,202,375
000654.jpg,500,333,person,411,51,463,146
000654.jpg,500,333,person,368,49,424,146
000654.jpg,500,333,person,323,81,369,133
000654.jpg,500,333,person,114,61,171,139
000654.jpg,500,333,person,86,60,129,139
000655.jpg,500,375,person,199,81,359,296
000662.jpg,500,246,person,4,69,432,197
000664.jpg,500,375,person,51,2,325,375
000666.jpg,500,333,person,486,151,500,238
000666.jpg,500,333,person,296,176,382,322
000666.jpg,500,333,person,33,153,88,333
000670.jpg,500,375,person,189,46,500,375
000670.jpg,500,375,person,2,61,202,375
000677.jpg,333,500,person,66,54,333,436
000683.jpg,500,333,person,124,2,284,333
000683.jpg,500,333,person,284,48,500,333
000684.jpg,375,500,person,52,112,91,183
000684.jpg,375,500,person,1,196,118,322
000684.jpg,375,500,person,77,101,241,314
000684.jpg,375,500,person,217,49,294,304
000684.jpg,375,500,person,285,22,361,366
000684.jpg,375,500,person,297,3,375,369
000687.jpg,500,338,person,102,10,141,68
000687.jpg,500,338,person,157,20,176,73
000687.jpg,500,338,person,61,15,100,122
000687.jpg,500,338,person,186,36,293,133
000688.jpg,500,317,person,73,14,97,82
000688.jpg,500,317,person,103,10,121,75
000688.jpg,500,317,person,117,1,134,78
000688.jpg,500,317,person,83,3,114,80
000688.jpg,500,317,person,38,1,76,83
000688.jpg,500,317,person,1,1,46,96
000690.jpg,500,375,person,226,87,336,371
000692.jpg,500,334,person,104,33,359,208
000693.jpg,500,375,person,321,138,367,194
000693.jpg,500,375,person,272,138,324,269
000693.jpg,500,375,person,264,147,291,266
000693.jpg,500,375,person,219,153,266,281
000693.jpg,500,375,person,104,158,146,295
000693.jpg,500,375,person,61,149,111,292
000693.jpg,500,375,person,13,144,47,288
000694.jpg,500,375,person,282,151,379,375
000694.jpg,500,375,person,200,132,284,374
000694.jpg,500,375,person,376,160,460,375
000694.jpg,500,375,person,369,130,412,218
000694.jpg,500,375,person,83,167,191,297
000695.jpg,500,375,person,220,40,286,264
000695.jpg,500,375,person,471,94,500,189
000696.jpg,500,333,person,101,245,121,284
000696.jpg,500,333,person,175,284,196,312
000697.jpg,375,500,person,135,140,229,307
000701.jpg,500,333,person,132,43,499,295
000702.jpg,500,375,person,420,150,466,230
000702.jpg,500,375,person,73,218,83,238
000702.jpg,500,375,person,59,213,71,238
000702.jpg,500,375,person,49,216,59,239
000704.jpg,500,355,person,352,22,432,123
000704.jpg,500,355,person,270,15,351,120
000709.jpg,500,377,person,120,63,334,355
000709.jpg,500,377,person,119,57,394,352
000715.jpg,500,375,person,196,58,245,149
000717.jpg,500,375,person,230,39,308,341
000717.jpg,500,375,person,182,131,240,344
000717.jpg,500,375,person,15,199,146,372
000717.jpg,500,375,person,302,128,391,373
000717.jpg,500,375,person,440,128,500,375
000717.jpg,500,375,person,393,128,461,369
000717.jpg,500,375,person,47,146,149,373
000717.jpg,500,375,person,3,151,36,258
000719.jpg,500,323,person,244,154,264,241
000719.jpg,500,323,person,315,133,337,215
000719.jpg,500,323,person,367,109,388,169
000719.jpg,500,323,person,415,164,460,270
000719.jpg,500,323,person,382,162,422,263
000719.jpg,500,323,person,373,154,404,257
000719.jpg,500,323,person,436,175,485,288
000723.jpg,500,375,person,494,202,500,259
000723.jpg,500,375,person,400,206,464,351
000723.jpg,500,375,person,318,198,365,326
000723.jpg,500,375,person,75,188,92,243
000723.jpg,500,375,person,1,195,29,374
000726.jpg,500,333,person,153,45,274,333
000726.jpg,500,333,person,70,75,499,333
000727.jpg,375,500,person,333,356,358,438
000727.jpg,375,500,person,319,357,341,424
000727.jpg,375,500,person,354,363,375,414
000731.jpg,329,500,person,13,75,300,373
000731.jpg,329,500,person,1,1,165,273
000733.jpg,450,435,person,48,25,273,383
000734.jpg,500,333,person,275,89,341,256
000735.jpg,500,295,person,145,118,196,258
000735.jpg,500,295,person,357,175,392,245
000739.jpg,500,374,person,404,30,500,374
000739.jpg,500,374,person,386,83,479,374
000739.jpg,500,374,person,272,65,415,374
000739.jpg,500,374,person,239,55,335,374
000739.jpg,500,374,person,165,55,252,374
000739.jpg,500,374,person,97,66,193,374
000739.jpg,500,374,person,3,26,108,374
000742.jpg,500,338,person,212,99,296,253
000744.jpg,500,375,person,207,105,254,194
000744.jpg,500,375,person,272,105,342,177
000744.jpg,500,375,person,341,120,380,184
000744.jpg,500,375,person,355,127,407,212
000744.jpg,500,375,person,348,163,437,314
000744.jpg,500,375,person,346,170,480,373
000744.jpg,500,375,person,167,116,248,217
000744.jpg,500,375,person,126,121,205,236
000744.jpg,500,375,person,67,128,195,278
000744.jpg,500,375,person,15,170,125,344
000744.jpg,500,375,person,2,181,92,373
000750.jpg,375,500,person,22,2,375,500
000752.jpg,500,332,person,225,118,500,319
000752.jpg,500,332,person,1,119,125,332
000753.jpg,500,375,person,263,99,352,227
000753.jpg,500,375,person,334,105,430,254
000753.jpg,500,375,person,351,99,500,373
000753.jpg,500,375,person,128,101,192,214
000753.jpg,500,375,person,55,108,189,373
000755.jpg,500,375,person,367,199,386,224
000755.jpg,500,375,person,340,190,358,213
000755.jpg,500,375,person,327,199,343,223
000755.jpg,500,375,person,291,190,305,212
000755.jpg,500,375,person,274,199,291,220
000755.jpg,500,375,person,250,199,261,213
000755.jpg,500,375,person,238,201,254,224
000755.jpg,500,375,person,210,200,225,221
000755.jpg,500,375,person,183,203,197,220
000755.jpg,500,375,person,159,206,170,220
000755.jpg,500,375,person,135,202,148,218
000755.jpg,500,375,person,119,206,129,219
000755.jpg,500,375,person,103,205,112,219
000755.jpg,500,375,person,87,202,97,216
000758.jpg,500,375,person,180,71,365,298
000758.jpg,500,375,person,153,82,224,287
000760.jpg,500,332,person,121,133,159,228
000760.jpg,500,332,person,215,144,243,227
000760.jpg,500,332,person,277,126,315,168
000760.jpg,500,332,person,320,121,360,223
000760.jpg,500,332,person,373,131,410,192
000762.jpg,500,375,person,382,61,500,261
000762.jpg,500,375,person,342,142,393,202
000762.jpg,500,375,person,143,127,266,223
000762.jpg,500,375,person,199,140,220,187
000762.jpg,500,375,person,4,22,124,252
000762.jpg,500,375,person,3,249,174,328
000765.jpg,500,375,person,1,1,446,374
000766.jpg,500,333,person,111,2,483,333
000769.jpg,500,333,person,8,3,482,331
000769.jpg,500,333,person,398,14,500,186
000769.jpg,500,333,person,12,30,110,132
000770.jpg,500,375,person,134,65,227,366
000777.jpg,500,333,person,224,1,361,209
000781.jpg,500,400,person,103,66,489,400
000782.jpg,330,500,person,95,361,139,422
000783.jpg,480,437,person,201,57,325,259
000784.jpg,500,375,person,91,107,169,371
000784.jpg,500,375,person,157,114,211,370
000784.jpg,500,375,person,188,96,260,363
000784.jpg,500,375,person,236,88,292,361
000784.jpg,500,375,person,287,83,352,351
000784.jpg,500,375,person,329,90,380,353
000784.jpg,500,375,person,376,100,425,342
000784.jpg,500,375,person,114,26,157,119
000784.jpg,500,375,person,118,64,165,117
000784.jpg,500,375,person,153,35,191,111
000784.jpg,500,375,person,178,49,239,134
000784.jpg,500,375,person,233,47,293,137
000784.jpg,500,375,person,274,57,305,129
000784.jpg,500,375,person,302,58,340,111
000784.jpg,500,375,person,340,45,382,124
000786.jpg,500,335,person,191,182,256,242
000793.jpg,500,375,person,289,100,316,183
000793.jpg,500,375,person,241,111,270,180
000793.jpg,500,375,person,218,107,236,178
000793.jpg,500,375,person,402,67,467,259
000793.jpg,500,375,person,65,110,84,161
000793.jpg,500,375,person,96,107,114,159
000793.jpg,500,375,person,100,78,190,282
000793.jpg,500,375,person,273,103,295,182
000797.jpg,500,375,person,68,94,424,370
000798.jpg,500,333,person,68,117,259,333
000799.jpg,500,441,person,230,225,500,441
000802.jpg,500,375,person,1,145,58,266
000805.jpg,375,500,person,308,85,375,214
000806.jpg,333,500,person,119,275,333,500
000806.jpg,333,500,person,1,298,106,500
000807.jpg,334,500,person,34,31,200,500
000810.jpg,500,375,person,151,13,498,375
000812.jpg,500,333,person,149,33,360,333
000812.jpg,500,333,person,369,18,431,62
000812.jpg,500,333,person,97,1,141,25
000814.jpg,348,500,person,59,63,268,500
000814.jpg,348,500,person,3,305,83,500
000816.jpg,500,500,person,153,122,309,474
000819.jpg,333,500,person,71,14,322,316
000828.jpg,375,500,person,2,178,32,288
000828.jpg,375,500,person,26,174,65,291
000828.jpg,375,500,person,66,185,96,272
000828.jpg,375,500,person,267,93,361,289
000828.jpg,375,500,person,19,146,191,500
000828.jpg,375,500,person,157,89,375,500
000829.jpg,500,375,person,468,315,492,351
000829.jpg,500,375,person,459,331,500,372
000834.jpg,500,375,person,98,245,390,375
000836.jpg,318,480,person,69,99,224,297
000839.jpg,500,375,person,263,179,417,351
000839.jpg,500,375,person,303,110,427,241
000839.jpg,500,375,person,266,103,365,257
000839.jpg,500,375,person,274,96,348,206
000839.jpg,500,375,person,217,103,280,192
000839.jpg,500,375,person,162,107,238,194
000842.jpg,500,356,person,231,2,500,276
000843.jpg,500,333,person,351,54,426,304
000847.jpg,375,500,person,61,111,296,500
000848.jpg,500,334,person,33,109,260,334
000848.jpg,500,334,person,309,170,461,334
000851.jpg,500,375,person,174,69,302,335
000854.jpg,500,375,person,309,158,387,311
000854.jpg,500,375,person,262,153,315,308
000854.jpg,500,375,person,215,150,269,301
000854.jpg,500,375,person,33,176,154,331
000855.jpg,375,500,person,252,419,262,450
000856.jpg,500,375,person,174,68,311,314
000858.jpg,500,333,person,71,192,104,293
000858.jpg,500,333,person,145,195,169,284
000858.jpg,500,333,person,119,205,134,248
000858.jpg,500,333,person,105,206,119,247
000859.jpg,500,333,person,269,23,500,313
000859.jpg,500,333,person,13,56,327,331
000860.jpg,500,353,person,224,35,281,86
000860.jpg,500,353,person,298,45,358,115
000861.jpg,320,240,person,1,1,315,189
000862.jpg,500,375,person,305,131,318,151
000865.jpg,500,375,person,190,102,337,375
000865.jpg,500,375,person,3,129,124,294
000866.jpg,500,375,person,187,107,277,298
000869.jpg,335,500,person,144,192,167,243
000870.jpg,500,375,person,254,146,419,315
000870.jpg,500,375,person,3,72,309,374
000870.jpg,500,375,person,28,170,221,375
000874.jpg,500,332,person,2,2,387,332
000878.jpg,500,333,person,149,52,259,307
000879.jpg,500,375,person,252,132,320,375
000883.jpg,500,333,person,211,118,231,146
000883.jpg,500,333,person,151,53,217,146
000883.jpg,500,333,person,130,114,149,143
000885.jpg,500,456,person,11,12,485,456
000886.jpg,500,356,person,51,3,436,356
000886.jpg,500,356,person,450,124,489,195
000891.jpg,500,333,person,57,13,271,333
000892.jpg,500,375,person,350,191,427,375
000895.jpg,500,375,person,126,71,274,359
000895.jpg,500,375,person,25,101,157,343
000898.jpg,500,375,person,297,195,351,233
000901.jpg,500,333,person,23,22,243,331
000901.jpg,500,333,person,308,224,376,314
000902.jpg,500,399,person,4,2,158,281
000902.jpg,500,399,person,318,2,385,80
000903.jpg,416,500,person,41,25,407,366
000904.jpg,500,375,person,17,113,165,238
000906.jpg,500,375,person,160,159,191,221
000906.jpg,500,375,person,387,173,411,200
000906.jpg,500,375,person,397,166,425,205
000907.jpg,500,333,person,196,145,346,249
000907.jpg,500,333,person,167,145,253,227
000909.jpg,375,500,person,127,182,253,500
000910.jpg,500,500,person,20,27,183,500
000910.jpg,500,500,person,112,2,249,500
000910.jpg,500,500,person,246,233,376,490
000911.jpg,500,324,person,411,142,456,277
000913.jpg,500,377,person,1,179,401,377
000915.jpg,500,375,person,206,71,416,375
000915.jpg,500,375,person,94,103,284,264
000916.jpg,500,375,person,119,110,156,245
000916.jpg,500,375,person,4,116,22,165
000916.jpg,500,375,person,66,118,80,149
000918.jpg,333,500,person,18,15,333,500
000920.jpg,500,379,person,281,67,330,199
000922.jpg,500,375,person,242,55,347,348
000924.jpg,500,375,person,1,195,13,266
000926.jpg,375,500,person,1,16,340,500
000926.jpg,375,500,person,211,334,241,390
000926.jpg,375,500,person,199,309,231,351
000926.jpg,375,500,person,174,315,210,360
000926.jpg,375,500,person,192,354,226,396
000926.jpg,375,500,person,153,354,197,398
000926.jpg,375,500,person,126,355,160,401
000926.jpg,375,500,person,124,319,163,373
000926.jpg,375,500,person,147,320,180,355
000927.jpg,500,332,person,256,155,492,332
000927.jpg,500,332,person,82,1,316,331
000930.jpg,500,375,person,174,72,333,248
000937.jpg,500,375,person,417,59,432,75
000939.jpg,375,500,person,1,59,340,461
000940.jpg,500,375,person,185,81,445,355
000940.jpg,500,375,person,128,85,224,190
000942.jpg,500,333,person,216,188,264,259
000942.jpg,500,333,person,327,120,353,148
000943.jpg,500,375,person,234,135,500,316
000943.jpg,500,375,person,305,146,426,267
000943.jpg,500,375,person,238,147,356,245
000943.jpg,500,375,person,223,149,298,223
000943.jpg,500,375,person,76,140,146,266
000943.jpg,500,375,person,1,69,178,372
000943.jpg,500,375,person,330,107,375,159
000943.jpg,500,375,person,50,114,101,185
000943.jpg,500,375,person,288,110,321,157
000944.jpg,500,375,person,228,98,373,375
000948.jpg,500,375,person,198,89,315,353
000949.jpg,340,500,person,145,36,328,412
000949.jpg,340,500,person,1,48,159,393
000952.jpg,500,332,person,15,95,246,332
000952.jpg,500,332,person,196,103,412,332
000952.jpg,500,332,person,465,189,492,236
000952.jpg,500,332,person,479,119,493,145
000955.jpg,500,332,person,139,62,385,332
000956.jpg,500,375,person,185,56,500,374
000959.jpg,500,333,person,204,22,362,139
000959.jpg,500,333,person,51,11,201,154
000959.jpg,500,333,person,100,108,284,332
000959.jpg,500,333,person,226,110,407,333
000959.jpg,500,333,person,333,83,500,333
000959.jpg,500,333,person,1,117,150,333
000966.jpg,500,353,person,308,149,337,189
000967.jpg,500,375,person,419,233,468,372
000967.jpg,500,375,person,148,222,205,375
000967.jpg,500,375,person,161,241,231,375
000967.jpg,500,375,person,12,223,39,330
000969.jpg,500,375,person,224,2,500,375
000969.jpg,500,375,person,2,5,335,375
